"p","wallShearStress:0","wallShearStress:1","wallShearStress:2","Points:0","Points:1","Points:2"
2381.2,-23.154,-2.251,4.329e-17,0.8109,-0.002448,0.3
2454,-22.436,-2.178,5.4651e-17,0.82003,-0.00163,0.3
2510.9,-23.117,-1.6227,3.8198e-17,0.82895,-0.000862,0.3
2524.6,-23.12,-1.623,4.5063e-17,0.83764,-0.000149,0.3
2561.5,-22.8,-1.5978,6.0261e-17,0.84609,0.000509,0.3
2603.4,-22.38,-1.5687,5.3547e-17,0.85429,0.001109,0.3
2662.2,-21.823,-1.5277,7.3011e-17,0.86221,0.001649,0.3
2722.1,-22.416,-0.91792,5.8493e-17,0.86985,0.002128,0.3
2704.3,-22.826,-0.9202,6.3347e-17,0.8772,0.002545,0.3
2717.3,-22.64,-0.91235,5.8088e-17,0.88424,0.002898,0.3
2734.3,-22.498,-0.90563,6.535e-17,0.89098,0.003189,0.3
2764.8,-22.273,-0.89624,7.2266e-17,0.89743,0.003419,0.3
2811.2,-21.748,-0.86858,4.9533e-17,0.90363,0.003595,0.3
2831.2,-22.937,-0.16525,5.0094e-17,0.90963,0.003724,0.3
2803.2,-23.354,-0.15769,6.3973e-17,0.91553,0.003811,0.3
2796.3,-23.407,-0.15562,7.0583e-17,0.92727,0.003887,0.3
2813.1,-23.138,-0.15141,6.2594e-17,0.93326,0.00388,0.3
2866.6,-22.268,0.034147,6.6117e-17,0.9394,0.00384,0.3
2799.9,-24.773,0.73921,7.8984e-17,0.94572,0.003754,0.3
2765.6,-25.224,0.75347,7.0979e-17,0.95222,0.003602,0.3
2749.5,-25.354,0.76078,6.0046e-17,0.95885,0.003359,0.3
2809.8,-24.87,1.425,7.7042e-17,0.96553,0.003005,0.3
2671.9,-27.716,1.9428,8.5853e-17,0.97212,0.002535,0.3
2592.1,-28.588,2.0067,6.6874e-17,0.97845,0.001973,0.3
2532.1,-28.561,1.9977,6.7487e-17,0.98145,0.001672,0.3
2591.9,-24.313,1.6524,5.4396e-17,0.98432,0.001368,0.3
2471.9,-15.777,1.6281,4.0772e-17,0.98701,0.00107,0.3
2437.6,-11.916,1.2217,2.7999e-17,0.98952,0.000786,0.3
2354.6,-8.5927,0.89668,1.6178e-17,0.9918,0.000524,0.3
2324,-5.9914,0.63031,1.1629e-17,0.99385,0.000294,0.3
2265.8,-4.3948,0.46928,8.1201e-18,0.99563,0.000104,0.3
2237.1,-3.7532,0.39647,7.2181e-18,0.99713,-3.9e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99833,-0.000127,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99921,-0.000153,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99953,-0.000141,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99977,-0.000112,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99986,-9.1e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99993,-6.5e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99995,-5.1e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99997,-3.5e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99998,-2.7e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99999,-1.8e-05,0.3
2060.5,-2.2643,0.27839,4.2149e-18,0.99999,-9e-06,0.3
2060.5,-2.2643,0.27839,4.2149e-18,1,0,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99999,-9e-06,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99999,-1.8e-05,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99998,-2.7e-05,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99997,-3.5e-05,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99995,-5.1e-05,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99993,-6.5e-05,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99986,-9.1e-05,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99977,-0.000112,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99953,-0.000141,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99921,-0.000153,0
2060.5,-2.2643,0.27839,4.2149e-18,0.99833,-0.000127,0
2237.1,-3.7532,0.39647,7.2181e-18,0.99713,-3.9e-05,0
2265.8,-4.3948,0.46928,8.1201e-18,0.99563,0.000104,0
2324,-5.9914,0.63031,1.1629e-17,0.99385,0.000294,0
2354.6,-8.5927,0.89668,1.6178e-17,0.9918,0.000524,0
2437.6,-11.916,1.2217,2.7999e-17,0.98952,0.000786,0
2471.9,-15.777,1.6281,4.0772e-17,0.98701,0.00107,0
2591.9,-24.313,1.6524,5.4396e-17,0.98432,0.001368,0
2532.1,-28.561,1.9977,6.7487e-17,0.98145,0.001672,0
2592.1,-28.588,2.0067,6.6874e-17,0.97845,0.001973,0
2671.9,-27.716,1.9428,8.5853e-17,0.97212,0.002535,0
2809.8,-24.87,1.425,7.7042e-17,0.96553,0.003005,0
2749.5,-25.354,0.76078,6.0046e-17,0.95885,0.003359,0
2765.6,-25.224,0.75347,7.0979e-17,0.95222,0.003602,0
2799.9,-24.773,0.73921,7.8984e-17,0.94572,0.003754,0
2866.6,-22.268,0.034147,6.6117e-17,0.9394,0.00384,0
2813.1,-23.138,-0.15141,6.2594e-17,0.93326,0.00388,0
2796.3,-23.407,-0.15562,7.0583e-17,0.92727,0.003887,0
2803.2,-23.354,-0.15769,6.3973e-17,0.91553,0.003811,0
2831.2,-22.937,-0.16525,5.0094e-17,0.90963,0.003724,0
2811.2,-21.748,-0.86858,4.9533e-17,0.90363,0.003595,0
2764.8,-22.273,-0.89624,7.2266e-17,0.89743,0.003419,0
2734.3,-22.498,-0.90563,6.535e-17,0.89098,0.003189,0
2717.3,-22.64,-0.91235,5.8088e-17,0.88424,0.002898,0
2704.3,-22.826,-0.9202,6.3347e-17,0.8772,0.002545,0
2722.1,-22.416,-0.91792,5.8493e-17,0.86985,0.002128,0
2662.2,-21.823,-1.5277,7.3011e-17,0.86221,0.001649,0
2603.4,-22.38,-1.5687,5.3547e-17,0.85429,0.001109,0
2561.5,-22.8,-1.5978,6.0261e-17,0.84609,0.000509,0
2524.6,-23.12,-1.623,4.5063e-17,0.83764,-0.000149,0
2510.9,-23.117,-1.6227,3.8198e-17,0.82895,-0.000862,0
2454,-22.436,-2.178,5.4651e-17,0.82003,-0.00163,0
2381.2,-23.154,-2.251,4.329e-17,0.8109,-0.002448,0
2307.1,-23.838,-2.3162,7.1874e-17,0.8016,-0.003316,0
2252.9,-24.247,-2.3575,5.4235e-17,0.79213,-0.00423,0
2219.7,-24.333,-2.368,3.5573e-17,0.78253,-0.005188,0
2153.1,-23.733,-2.855,5.4365e-17,0.77283,-0.006188,0
1960,-25.375,-3.0584,4.6918e-17,0.75322,-0.008306,0
1835.9,-26.19,-3.1588,3.9371e-17,0.73358,-0.010572,0
1642.6,-26.608,-3.7154,6.3055e-17,0.71417,-0.012976,0
1538.4,-27.381,-3.8251,1.0052e-16,0.70463,-0.014223,0
1440.5,-28.021,-3.9131,6.438e-17,0.69521,-0.015497,0
1375.4,-28.402,-3.9662,5.6016e-17,0.68593,-0.016794,0
1309.4,-28.645,-4.01,4.6911e-17,0.6768,-0.018111,0
1187.5,-28.839,-4.444,3.9542e-17,0.66782,-0.019443,0
1084.2,-29.6,-4.5645,5.7368e-17,0.65899,-0.020787,0
990.4,-30.153,-4.6509,4.5736e-17,0.65031,-0.022138,0
864.85,-31.017,-4.7837,4.9541e-17,0.64178,-0.023495,0
778.34,-31.481,-4.8563,5.1666e-17,0.63338,-0.024852,0
701.7,-31.897,-4.9235,5.8145e-17,0.62509,-0.026208,0
455.5,-32.867,-5.3589,4.8983e-17,0.60882,-0.028907,0
229.44,-34.423,-5.6147,5.4116e-17,0.59284,-0.031582,0
10.361,-35.681,-5.8213,5.1245e-17,0.57698,-0.034237,0
-223.2,-36.792,-6.0751,4.871e-17,0.56107,-0.036887,0
-510.47,-38.753,-6.401,5.0749e-17,0.54495,-0.03955,0
-647.88,-39.541,-6.5276,4.1906e-17,0.53675,-0.040894,0
-794.89,-40.269,-6.645,3.9014e-17,0.52844,-0.042248,0
-940.74,-41.118,-6.7909,5.1728e-17,0.52,-0.043615,0
-1138.1,-43.005,-6.8163,3.9546e-17,0.51141,-0.044995,0
-1260.2,-43.454,-6.8875,3.6225e-17,0.50266,-0.046389,0
-1436.5,-44.491,-7.051,3.3943e-17,0.49374,-0.047794,0
-1600.4,-45.541,-7.2157,3.3048e-17,0.48464,-0.049209,0
-1826.6,-46.769,-7.4133,2.3869e-17,0.47536,-0.05063,0
-2102.5,-48.34,-7.6544,3.5548e-17,0.46589,-0.052051,0
-2297.9,-50.968,-7.0808,3.5176e-17,0.45624,-0.053465,0
-2443,-51.546,-7.1554,2.8904e-17,0.4464,-0.054865,0
-2640.5,-52.77,-7.3226,5.6148e-17,0.4364,-0.05624,0
-2915.1,-54.288,-7.5308,4.571e-17,0.42623,-0.057581,0
-3385.1,-57.666,-7.9645,6.2786e-17,0.41592,-0.058876,0
-3517.1,-61.206,-6.2139,7.0214e-18,0.40547,-0.060114,0
-3538.9,-60.517,-6.1393,4.2961e-17,0.3949,-0.061284,0
-3760.1,-61.83,-6.2673,2.4286e-17,0.38424,-0.062374,0
-4088.1,-63.749,-6.4535,1.1022e-17,0.3735,-0.063374,0
-4678.3,-73.616,-4.1881,-7.0579e-18,0.3627,-0.064274,0
-4374.7,-69.322,-3.7409,-1.846e-18,0.35186,-0.065064,0
-4431.1,-69.256,-3.7266,-8.9891e-18,0.34102,-0.065735,0
-4638.9,-70.424,-3.7832,5.4875e-18,0.33018,-0.066282,0
-5628.3,-79.237,-4.0856,-8.4311e-18,0.31937,-0.0667,0
-4935.6,-76.705,-0.016408,-1.291e-17,0.30862,-0.066984,0
-4750.1,-74.818,-0.0019644,-2.6302e-17,0.29795,-0.067134,0
-4826.8,-75.178,0.0053984,-2.5024e-17,0.28737,-0.067151,0
-5477.8,-81.173,0.084691,-2.0907e-17,0.27692,-0.067039,0
-4963.8,-80.097,3.9858,-1.6046e-17,0.26659,-0.066803,0
-4688.2,-77.818,3.8849,-2.9156e-17,0.25642,-0.066447,0
-4640.6,-77.307,3.8643,-1.1115e-17,0.2464,-0.065979,0
-4810.7,-78.65,3.9528,-2.0135e-17,0.23655,-0.065404,0
-4779.5,-82.171,7.5833,-1.6677e-17,0.22687,-0.064728,0
-4396,-79.025,7.302,-3.4048e-17,0.21735,-0.063959,0
-4272.9,-78.235,7.2411,-4.099e-17,0.20801,-0.063102,0
-4366,-79.097,7.3245,-2.9817e-17,0.19883,-0.062163,0
-4522.7,-84.433,11.072,-2.5396e-17,0.18982,-0.06115,0
-4013.2,-79.769,10.47,5.0907e-18,0.18096,-0.060068,0
-3851.7,-78.655,10.336,2.8807e-18,0.17227,-0.058921,0
-3863.2,-79.025,10.391,3.1004e-17,0.16373,-0.057716,0
-4521.6,-85.324,11.957,2.1054e-17,0.15533,-0.056456,0
-3652.4,-81.273,13.952,5.2778e-18,0.14708,-0.055144,0
-3361.4,-79.376,13.646,3.2151e-17,0.13898,-0.053784,0
-3314,-79.185,13.616,1.137e-17,0.13101,-0.052376,0
-3478.7,-81.029,13.975,2.2255e-17,0.12319,-0.050921,0
-3293.2,-83.458,18.065,4.3482e-17,0.11551,-0.049418,0
-2808.1,-79.597,17.259,1.0631e-17,0.10799,-0.047868,0
-2720.5,-79.715,17.305,2.6346e-17,0.10061,-0.046268,0
-2906.2,-81.878,17.834,4.8966e-17,0.093405,-0.044617,0
-2807.8,-85.157,23.183,2.2532e-17,0.086366,-0.042915,0
-2163.8,-80.091,21.833,4.4434e-17,0.07951,-0.041161,0
-1981,-79.241,21.616,4.2395e-17,0.072847,-0.039354,0
-1968.6,-79.821,21.798,8.2813e-17,0.066392,-0.037498,0
-1943.8,-85.292,29.569,7.8098e-17,0.06016,-0.035593,0
-1194.8,-79.24,27.535,7.0764e-17,0.054167,-0.033644,0
-932.66,-78.125,27.172,8.3357e-17,0.048432,-0.031656,0
-886.79,-78.539,27.371,8.6722e-17,0.042974,-0.029639,0
-943.99,-87.73,39.869,8.1485e-17,0.037813,-0.027602,0
281.26,-75.823,34.56,8.216e-17,0.03297,-0.025557,0
655.23,-73.747,33.643,9.2425e-17,0.028466,-0.023517,0
432.79,-76.618,35.233,9.0778e-17,0.024316,-0.021497,0
689.64,-82.855,50.303,1.0823e-16,0.020536,-0.019514,0
2404,-68.582,43.618,9.6696e-17,0.017133,-0.017582,0
2899.3,-65.903,41.977,1.2839e-16,0.014111,-0.015717,0
3081.2,-66.503,42.695,1.7416e-16,0.011465,-0.013935,0
3015.9,-67.347,48.012,2.2668e-16,0.009182,-0.012249,0
4084.5,-61.632,53.973,1.9755e-16,0.007239,-0.010673,0
5079.7,-53.867,53.571,1.6789e-16,0.005606,-0.009217,0
5079.7,-53.867,53.571,1.6789e-16,0.004249,-0.007884,0
6238.2,-44.749,53.675,4.2758e-16,0.003131,-0.006675,0
7635.9,-32.403,50.932,5.4129e-16,0.002219,-0.005578,0
7635.9,-32.403,50.932,5.4129e-16,0.001485,-0.004573,0
7635.9,-32.403,50.932,5.4129e-16,0.000907,-0.003625,0
9072.1,-16.057,43.248,4.2008e-16,0.000475,-0.002693,0
10374,-3.9124,29.439,2.46e-16,0.000183,-0.001728,0
10374,-3.9124,29.439,2.46e-16,2.8e-05,-0.000689,0
11062,0.12561,8.8456,1.0221e-16,9e-06,0.000461,0
11062,0.12561,8.8456,1.0221e-16,0.000122,0.001742,0
11171,-0.47096,-2.1597,4.7038e-17,0.000364,0.003158,0
10964,-3.4324,-12.592,1.8311e-16,0.000728,0.004702,0
10533,-7.9456,-21.759,2.2006e-16,0.001214,0.006361,0
9826.1,-13.731,-28.157,7.57e-18,0.001826,0.008123,0
9368.1,-16.635,-33.916,1.701e-16,0.002577,0.009979,0
8651.2,-20.564,-41.055,6.5867e-17,0.003492,0.011933,0
7606.4,-28.73,-49.856,1.632e-16,0.004603,0.013996,0
6611.1,-37.679,-48.603,3.087e-16,0.005951,0.016187,0
6615.2,-36.82,-46.961,2.7503e-16,0.007581,0.018528,0
6158.4,-38.708,-49.272,2.3422e-16,0.009537,0.021039,0
5408,-42.55,-54.067,2.0859e-16,0.01065,0.022364,0
4624.6,-46.111,-58.566,2.7533e-16,0.01186,0.023738,0
3605.5,-53.437,-66.375,2.4728e-16,0.013171,0.025161,0
1877.7,-63.638,-58.529,1.7792e-16,0.014587,0.026633,0
1877.7,-63.638,-58.529,1.7792e-16,0.01611,0.028154,0
2644.2,-58.276,-52.923,1.7739e-16,0.017743,0.029723,0
2570.6,-59.076,-53.568,2.1665e-16,0.019488,0.031337,0
2131.8,-60.794,-55.073,1.6796e-16,0.021346,0.032995,0
1632.4,-63.271,-57.31,1.8974e-16,0.023317,0.034692,0
915.67,-67.019,-60.658,1.6936e-16,0.025402,0.036426,0
-168.65,-75.238,-67.178,1.6361e-16,0.0276,0.038192,0
-1871.8,-79.815,-56.908,2.012e-16,0.02991,0.039987,0
-411.94,-72.612,-50.688,1.7546e-16,0.03233,0.041806,0
-737.99,-74.042,-51.643,1.75e-16,0.03486,0.043644,0
-1816.1,-79.394,-55.355,1.7133e-16,0.040234,0.047357,0
-4783.1,-91.316,-52.153,1.9184e-16,0.04601,0.051089,0
-3195.1,-83.256,-46.365,1.4044e-16,0.052156,0.054801,0
-3749.2,-86.003,-47.877,1.9087e-16,0.058637,0.058456,0
-5741.6,-99.202,-53.647,2.1822e-16,0.065413,0.062024,0
-5033.4,-89.115,-40.244,1.4185e-16,0.072436,0.065481,0
-5429.4,-91.176,-41.147,1.4398e-16,0.07966,0.06881,0
-6416,-96.815,-43.619,1.8208e-16,0.087039,0.072003,0
-6896,-95.571,-35.183,2.0749e-16,0.094531,0.075054,0
-6778.4,-94.133,-34.57,2.2865e-16,0.10211,0.077963,0
-7198,-96.736,-35.521,6.8589e-17,0.10973,0.080729,0
-8056.5,-103.14,-37.801,1.3225e-16,0.1174,0.083358,0
-8053.6,-97.456,-28.823,1.6178e-16,0.12508,0.085853,0
-7997.6,-97.022,-28.701,1.254e-16,0.13277,0.088223,0
-8246.4,-98.705,-29.162,9.2594e-17,0.14047,0.090475,0
-9031.4,-104.16,-30.731,1.1999e-16,0.14816,0.092617,0
-8902.1,-98.06,-22.866,1.6666e-16,0.16358,0.096606,0
-9489.6,-101.79,-23.648,4.66e-17,0.1791,0.10025,0
-9717.8,-98.779,-17.294,6.7033e-17,0.19482,0.10357,0
-9631.7,-98.887,-17.263,8.7798e-17,0.20281,0.10512,0
-9927.9,-100.91,-17.605,2.4472e-17,0.21091,0.10658,0
-10621,-106.11,-18.473,1.2019e-16,0.21914,0.10796,0
-10405,-98.392,-11.567,1.132e-16,0.22753,0.10924,0
-10146,-97.468,-11.438,1.1701e-16,0.2361,0.11043,0
-10157,-96.541,-11.248,2.491e-17,0.24487,0.11151,0
-10576,-100.95,-11.838,5.7891e-17,0.25385,0.11246,0
-12060,-105.69,-7.2582,6.6512e-17,0.26307,0.1133,0
-10452,-93.991,-5.5981,7.839e-17,0.27254,0.11399,0
-10275,-95.641,-5.667,1.0397e-16,0.28227,0.11455,0
-10440,-97.222,-5.7619,8.2656e-17,0.29227,0.11496,0
-11253,-107.22,-6.1896,6.8987e-17,0.30254,0.11521,0
-10337,-91.263,-0.018358,6.0964e-17,0.31308,0.11531,0
-10008,-89.331,-0.0027277,7.121e-17,0.32389,0.11524,0
-10031,-90.318,0.012593,8.1609e-17,0.33495,0.11501,0
-11271,-97.114,5.0814,1.0373e-16,0.34624,0.11463,0
-9571.7,-84.426,4.6918,1.0868e-16,0.35774,0.11409,0
-9142.7,-82.068,4.5884,9.2014e-17,0.36942,0.1134,0
-9061.1,-81.418,4.5821,7.1095e-17,0.38125,0.11258,0
-9156.4,-81.267,7.8294,3.8143e-17,0.39319,0.11163,0
-8383.4,-74.623,7.2619,6.092e-18,0.40519,0.11056,0
-8010.9,-72.191,7.0293,5.8934e-17,0.41723,0.10939,0
-7773.2,-70.418,9.0238,6.9328e-17,0.44125,0.10678,0
-7222.7,-66.464,8.5077,6.0727e-17,0.45315,0.10537,0
-6866.2,-64.591,8.2739,-5.0462e-18,0.46494,0.10391,0
-6698.1,-64.277,8.2394,6.4711e-17,0.47659,0.10241,0
-6754,-64.747,9.7196,6.004e-17,0.48806,0.10088,0
-6203.8,-60.704,9.18,4.5794e-17,0.49935,0.099326,0
-5903,-59.124,8.9421,7.0313e-17,0.51044,0.097759,0
-5724.3,-58.466,8.8434,4.8083e-17,0.52133,0.096185,0
-5612.5,-58.436,8.849,6.2606e-17,0.53202,0.094607,0
-5379.6,-55.716,9.3983,1.0492e-16,0.54253,0.093026,0
-5079.6,-54.209,9.1483,8.1628e-17,0.55289,0.091441,0
-4724.8,-52.456,8.8556,8.0248e-17,0.57331,0.088234,0
-4401.6,-49.942,9.0558,5.2858e-17,0.59371,0.084909,0
-4161.1,-48.911,8.8706,6.6702e-17,0.60408,0.083168,0
-3994.4,-48.03,8.7119,8.2667e-17,0.61467,0.081356,0
-3826,-47.544,8.6228,9.3251e-17,0.62553,0.079454,0
-3735.6,-46.987,8.817,4.2647e-17,0.63676,0.077449,0
-3560.1,-45.455,8.6323,7.7966e-17,0.64253,0.076403,0
-3483.5,-45.266,8.5975,6.4071e-17,0.64841,0.075326,0
-3346.1,-44.471,8.4439,9.8027e-17,0.65441,0.074216,0
-3259.7,-44.057,8.3677,6.9242e-17,0.66054,0.073072,0
-3174.4,-43.778,8.3137,7.5168e-17,0.6668,0.071893,0
-3098.8,-43.271,8.2191,9.3895e-17,0.67319,0.070677,0
-3025.5,-43.125,8.1925,1.0052e-16,0.67973,0.069424,0
-2927,-42.161,8.2445,8.5528e-17,0.68641,0.068134,0
-2828.2,-41.738,8.1609,1.0706e-16,0.69323,0.066806,0
-2710.4,-41.063,8.0317,9.2836e-17,0.70019,0.065441,0
-2619.5,-40.412,7.9079,8.8045e-17,0.7073,0.064037,0
-2488.8,-39.873,7.8029,1.0248e-16,0.71455,0.062597,0
-2418.2,-39.502,7.7262,1.0214e-16,0.72193,0.06112,0
-2324.6,-39.117,7.6557,1.0734e-16,0.72945,0.059609,0
-2211.8,-38.368,7.6133,6.6526e-17,0.73709,0.058064,0
-2106.5,-37.684,7.4812,6.8657e-17,0.74485,0.056488,0
-1911.1,-36.551,7.2533,5.6269e-17,0.76066,0.053254,0
-1728.8,-35.768,7.1093,7.3871e-17,0.77678,0.049933,0
-1337.6,-33.648,6.7259,5.0389e-17,0.80935,0.043163,0
-1156.2,-32.61,6.5606,5.0205e-17,0.82542,0.039803,0
-1072.9,-32.137,6.4692,4.1504e-17,0.8333,0.038155,0
-983.17,-31.641,6.3667,5.0783e-17,0.84102,0.03654,0
-895.42,-31.219,6.2838,3.944e-17,0.84854,0.034969,0
-811.88,-30.841,6.2047,4.076e-17,0.85582,0.033449,0
-743.75,-30.366,6.1521,4.8292e-17,0.86283,0.03199,0
-660.32,-29.932,6.0635,5.8521e-17,0.86954,0.030597,0
-594.55,-29.558,5.9852,5.555e-17,0.87593,0.029276,0
-526.47,-29.161,5.909,5.1092e-17,0.88197,0.028031,0
-463.89,-28.712,5.8134,5.19e-17,0.88767,0.026865,0
-400.95,-28.567,5.785,5.1263e-17,0.89301,0.025777,0
-359.54,-28.056,5.786,5.4386e-17,0.898,0.024767,0
-281.77,-27.473,5.6694,5.8632e-17,0.90265,0.023831,0
-235.67,-27.145,5.6021,5.4657e-17,0.90697,0.022967,0
-185.13,-26.85,5.5443,5.3475e-17,0.91099,0.022168,0
-141.96,-26.65,5.5002,5.3126e-17,0.91473,0.021429,0
-99.523,-26.306,5.4316,5.2229e-17,0.91822,0.020743,0
-73.454,-26.31,5.4349,5.299e-17,0.92147,0.020103,0
-37.888,-26.289,5.4251,5.1697e-17,0.92453,0.019502,0
-27.71,-25.93,5.5535,5.2421e-17,0.92742,0.018931,0
50.189,-25.114,5.4178,5.2479e-17,0.93018,0.018384,0
132.46,-24.569,5.2988,5.1687e-17,0.93541,0.017328,0
267,-23.794,5.1366,4.7939e-17,0.94553,0.015165,0
315.99,-23.898,5.1537,5.0601e-17,0.95081,0.013962,0
432.79,-21.662,5.2032,4.6749e-17,0.95637,0.01264,0
549.94,-20.952,5.0403,4.6981e-17,0.96223,0.011195,0
667.76,-20.298,4.8837,4.3811e-17,0.96827,0.00965,0
720.51,-18.518,5.4417,7.5453e-17,0.97434,0.008047,0
978.85,-16.53,4.8867,5.6443e-17,0.98023,0.006438,0
1123.6,-12.219,3.6704,3.8705e-17,0.98304,0.005651,0
1132.7,-10.331,3.1377,3.6441e-17,0.98573,0.004886,0
1199.5,-6.9847,2.3048,2.4886e-17,0.98825,0.004152,0
1332.1,-3.1579,1.04,1.3026e-17,0.9906,0.003456,0
1402.5,-2.062,0.67888,9.1806e-18,0.99274,0.002804,0
1447,-1.4332,0.45712,5.7087e-18,0.99464,0.002206,0
1506.6,-1.3905,0.41503,3.8195e-18,0.99628,0.001666,0
1506.6,-1.3905,0.41503,3.8195e-18,0.99764,0.00119,0
1506.6,-1.3905,0.41503,3.8195e-18,0.99871,0.000782,0
1560.2,-0.98093,0.32321,3.9418e-18,0.99947,0.000447,0
1560.2,-0.98093,0.32321,3.9418e-18,0.99972,0.000307,0
1560.2,-0.98093,0.32321,3.9418e-18,0.9999,0.000186,0
1560.2,-0.98093,0.32321,3.9418e-18,0.99995,0.000133,0
1560.2,-0.98093,0.32321,3.9418e-18,0.99997,0.000108,0
1560.2,-0.98093,0.32321,3.9418e-18,0.99999,8.4e-05,0
1560.2,-0.98093,0.32321,3.9418e-18,1,6.1e-05,0
1560.2,-0.98093,0.32321,3.9418e-18,1,5e-05,0
1560.2,-0.98093,0.32321,3.9418e-18,1,4e-05,0
1560.2,-0.98093,0.32321,3.9418e-18,1,2.9e-05,0
1560.2,-0.98093,0.32321,3.9418e-18,1,1.9e-05,0
1560.2,-0.98093,0.32321,3.9418e-18,1,9e-06,0
0,0,0,0,0.90291,0.01358,0
0,0,0,0,0.89785,0.014595,0
0,0,0,0,0.89262,0.015655,0
0,0,0,0,0.8872,0.016756,0
0,0,0,0,0.88162,0.017899,0
0,0,0,0,0.87587,0.019081,0
0,0,0,0,0.86995,0.0203,0
0,0,0,0,0.86388,0.021556,0
0,0,0,0,0.85766,0.022846,0
0,0,0,0,0.84941,0.024557,0
0,0,0,0,0.84093,0.026319,0
0,0,0,0,0.83222,0.028129,0
0,0,0,0,0.82329,0.029983,0
0,0,0,0,0.81415,0.031878,0
0,0,0,0,0.8048,0.03381,0
0,0,0,0,0.79527,0.035776,0
0,0,0,0,0.78556,0.037773,0
0,0,0,0,0.77567,0.039797,0
0,0,0,0,0.76562,0.041844,0
0,0,0,0,0.75541,0.043912,0
0,0,0,0,0.74506,0.045997,0
0,0,0,0,0.73458,0.048094,0
0,0,0,0,0.72397,0.050202,0
0,0,0,0,0.70242,0.054433,0
0,0,0,0,0.69017,0.056804,0
0,0,0,0,0.67781,0.05917,0
0,0,0,0,0.65282,0.063867,0
0,0,0,0,0.62756,0.068484,0
0,0,0,0,0.60213,0.072982,0
0,0,0,0,0.57664,0.077323,0
0,0,0,0,0.5512,0.081468,0
0,0,0,0,0.52592,0.085378,0
0,0,0,0,0.51336,0.087233,0
0,0,0,0,0.50089,0.089015,0
0,0,0,0,0.482,0.091586,0
0,0,0,0,0.47275,0.092786,0
0,0,0,0,0.46369,0.09392,0
0,0,0,0,0.45482,0.094991,0
0,0,0,0,0.44614,0.095998,0
0,0,0,0,0.43765,0.096945,0
0,0,0,0,0.42933,0.09783,0
0,0,0,0,0.42119,0.098656,0
0,0,0,0,0.41323,0.099425,0
0,0,0,0,0.40544,0.10014,0
0,0,0,0,0.39782,0.10079,0
0,0,0,0,0.39036,0.10139,0
0,0,0,0,0.38307,0.10194,0
0,0,0,0,0.37593,0.10243,0
0,0,0,0,0.36896,0.10287,0
0,0,0,0,0.36213,0.10327,0
0,0,0,0,0.35546,0.10361,0
0,0,0,0,0.34893,0.10391,0
0,0,0,0,0.34255,0.10415,0
0,0,0,0,0.33631,0.10436,0
0,0,0,0,0.33021,0.10452,0
0,0,0,0,0.32425,0.10463,0
0,0,0,0,0.31842,0.10471,0
0,0,0,0,0.31272,0.10474,0
0,0,0,0,0.30714,0.10473,0
0,0,0,0,0.30169,0.10468,0
0,0,0,0,0.29636,0.1046,0
0,0,0,0,0.29114,0.10448,0
0,0,0,0,0.28604,0.10432,0
0,0,0,0,0.28105,0.10413,0
0,0,0,0,0.27618,0.10391,0
0,0,0,0,0.2706,0.10361,0
0,0,0,0,0.26516,0.10326,0
0,0,0,0,0.25985,0.10288,0
0,0,0,0,0.25468,0.10246,0
0,0,0,0,0.24963,0.102,0
0,0,0,0,0.2447,0.1015,0
0,0,0,0,0.23988,0.10098,0
0,0,0,0,0.23518,0.10042,0
0,0,0,0,0.22609,0.099223,0
0,0,0,0,0.21738,0.097922,0
0,0,0,0,0.20901,0.096532,0
0,0,0,0,0.20055,0.095009,0
0,0,0,0,0.19187,0.093325,0
0,0,0,0,0.18301,0.091471,0
0,0,0,0,0.17398,0.089434,0
0,0,0,0,0.1648,0.087206,0
0,0,0,0,0.15549,0.084774,0
0,0,0,0,0.14608,0.082128,0
0,0,0,0,0.13658,0.079258,0
0,0,0,0,0.12702,0.076153,0
0,0,0,0,0.11983,0.073663,0
0,0,0,0,0.11262,0.071029,0
0,0,0,0,0.1054,0.068249,0
0,0,0,0,0.098186,0.065316,0
0,0,0,0,0.090986,0.062227,0
0,0,0,0,0.083809,0.058978,0
0,0,0,0,0.076662,0.055563,0
